beer_beerid,review_overall,review_aroma,review_appearance,review_palate,review_taste,beer_abv
38316,4.5,4.0,3.75,3.75,4.25,5.4
1121,3.635294117647059,3.4705882352941178,3.6058823529411765,3.447058823529412,3.4529411764705884,4.19
54639,3.6666666666666665,3.3333333333333335,4.0,3.6666666666666665,4.166666666666667,8.5
62633,4.25,3.625,4.0,3.75,3.875,9.0
40590,2.5,2.5,3.0,2.5,2.0,4.9
16603,4.166666666666667,3.3333333333333335,4.166666666666667,3.6666666666666665,4.166666666666667,5.0
36759,3.9,3.9,4.0,3.8,4.1,7.3
146,3.8149236192714455,3.6239717978848414,3.816098707403055,3.575205640423032,3.7062279670975324,5.6
32908,4.5,5.0,4.5,4.0,4.5,6.0
30923,3.75,3.5,3.5,3.75,4.0,4.0
74335,4.5,4.5,4.5,4.5,4.5,9.9
73113,3.5,4.0,3.5,3.5,3.5,7.5
73119,3.28125,3.1875,3.53125,3.21875,3.28125,5.3
31075,3.0,3.5,4.0,2.75,3.5,4.3
32155,3.5,3.5,4.5,3.5,4.0,5.2
33624,3.887323943661972,3.852112676056338,3.9741784037558685,3.835680751173709,3.8333333333333335,6.8
33185,1.5,2.0,3.0,1.5,1.5,6.5
681,3.941860465116279,3.6744186046511627,3.7674418604651163,3.755813953488372,3.7906976744186047,5.0
71282,3.9,4.0,3.8,3.7,4.0,8.0
62417,3.75,4.25,4.0,3.75,4.0,12.0
28418,3.5,3.3333333333333335,3.6666666666666665,3.6666666666666665,3.5,5.5
63887,3.5833333333333335,3.5416666666666665,3.375,2.9583333333333335,3.5833333333333335,4.5
70052,4.5,4.0,3.5,3.5,4.0,4.7
73665,4.0,3.5,3.5,3.5,4.0,9.2
2723,3.8333333333333335,3.5,3.6666666666666665,3.8333333333333335,4.0,5.3
7566,4.0,3.625,3.625,3.6875,3.8125,6.0
22544,3.1333333333333333,3.1666666666666665,3.6666666666666665,3.0,2.933333333333333,4.0
38482,3.375,2.8125,3.25,3.0625,3.125,5.0
44285,3.2954545454545454,3.6818181818181817,3.227272727272727,3.3636363636363638,3.4545454545454546,5.0
4814,2.7083333333333335,3.0,3.2083333333333335,2.6666666666666665,2.5416666666666665,6.0
27741,1.0,1.0,2.0,1.0,1.0,4.5
53253,4.75,4.5,4.0,4.5,4.25,7.5
24209,4.109090909090909,4.127272727272727,4.118181818181818,4.081818181818182,4.2272727272727275,10.0
72518,3.8333333333333335,3.8333333333333335,4.166666666666667,4.0,4.0,8.5
76350,2.3333333333333335,2.3333333333333335,2.1666666666666665,2.3333333333333335,2.3333333333333335,4.4
54498,4.25,3.75,3.75,4.25,4.25,4.7
52758,4.0,4.5,4.0,4.0,4.5,8.0
35705,4.666666666666667,4.0,4.333333333333333,4.333333333333333,3.8333333333333335,5.8
24797,3.0,3.0,3.0,2.5,3.0,5.0
37492,3.0,3.0,3.0,3.0,3.0,5.0
68571,3.375,3.75,3.5,3.25,3.5,8.7
21618,3.0,3.5,4.0,3.5,3.5,3.5
56997,4.0,4.0,4.5,4.0,4.5,5.8
73495,1.5,2.5,2.0,2.0,1.5,6.0
32328,3.5,3.5,4.0,3.5,3.5,7.5
44021,3.357142857142857,3.642857142857143,3.7857142857142856,3.5714285714285716,3.4285714285714284,7.4
19244,4.5,4.0,3.75,4.0,4.0,7.2
69371,3.5813953488372094,3.4767441860465116,3.953488372093023,3.7093023255813953,3.546511627906977,6.8
69651,4.0,4.0,3.5,4.0,4.5,7.2
12543,3.8333333333333335,3.5,4.0,3.6666666666666665,3.6666666666666665,5.0
41526,4.0,3.5,3.3333333333333335,3.6666666666666665,3.5,4.5
27280,3.723404255319149,3.893617021276596,4.287234042553192,3.882978723404255,3.8191489361702127,8.0
42100,4.0,4.0,4.0,4.0,4.0,5.3
48095,3.0,3.5,4.0,4.0,3.5,4.8
38356,4.0,4.0,3.5,3.5,4.0,5.5
52110,3.5714285714285716,3.5714285714285716,3.7857142857142856,3.7142857142857144,3.642857142857143,7.5
37574,3.2142857142857144,3.0,3.5714285714285716,3.2857142857142856,3.0714285714285716,7.1
65149,4.0,4.0,4.0,4.5,4.0,5.5
62094,4.5,4.0,4.0,4.0,4.5,9.5
15514,3.625,3.625,3.75,3.375,3.625,5.0
47017,4.0,4.166666666666667,4.083333333333333,4.0,4.416666666666667,7.0
37510,3.85,3.55,3.9,3.55,3.8,5.3
30682,2.8421052631578947,3.1315789473684212,2.8684210526315788,2.9473684210526314,3.1315789473684212,13.0
49345,4.0,3.8333333333333335,3.6666666666666665,4.166666666666667,4.0,7.2
65535,4.0,4.0,4.166666666666667,4.0,4.333333333333333,9.5
47238,3.553435114503817,3.935114503816794,3.713740458015267,3.6908396946564888,3.7709923664122136,10.0
71573,4.0,3.5,4.0,4.0,3.5,5.5
71739,4.0,3.7,3.8,4.1,4.1,6.0
73506,3.5,3.5,3.0,4.0,4.0,5.6
22669,4.5,4.0,4.5,4.5,4.0,5.5
66688,4.25,4.0,4.25,4.0,4.25,7.5
62096,3.4375,3.4375,3.25,3.25,3.4375,5.7
43242,3.67,3.42,3.53,3.44,3.4,4.5
50677,3.8333333333333335,3.5,3.8333333333333335,3.6666666666666665,3.6666666666666665,5.3
1191,4.118497109826589,3.9161849710982657,3.9277456647398843,3.947976878612717,4.014450867052023,5.0
11296,3.2,3.15,3.25,3.0,3.1,4.75
76239,4.0,4.0,4.0,4.0,4.0,5.0
21668,4.0,4.0,4.0,4.0,3.5,10.0
5068,3.6328125,3.515625,3.7109375,3.40234375,3.5,5.4
49856,2.75,3.25,3.875,2.75,2.375,5.0
45409,3.5,4.0,3.5,3.5,3.5,7.9
21508,4.5,4.0,3.75,4.0,4.0,5.5
58043,3.0,3.5,4.5,2.0,2.5,6.5
52848,3.5815602836879434,3.7624113475177303,3.8085106382978724,3.773049645390071,3.723404255319149,9.0
68052,3.5,3.75,3.5,3.5,3.5,10.7
17480,3.6666666666666665,3.5,4.0,3.8333333333333335,3.6666666666666665,7.5
43687,3.4745762711864407,4.3474576271186445,3.933200398803589,3.8569292123629113,3.9022931206380855,9.6
26743,2.75,2.5,4.0,2.5,2.75,4.6
53321,3.6363636363636362,3.5454545454545454,3.590909090909091,3.8181818181818183,3.6818181818181817,7.6
46153,3.875,3.9642857142857144,3.732142857142857,3.7857142857142856,3.9107142857142856,9.75
65513,3.6666666666666665,3.5,4.0,3.8333333333333335,3.8333333333333335,7.0
28346,4.083333333333333,4.083333333333333,4.083333333333333,3.7083333333333335,3.9583333333333335,8.2
20513,4.666666666666667,3.3333333333333335,4.0,4.333333333333333,4.333333333333333,7.0
64216,3.6666666666666665,3.6666666666666665,3.5,3.3333333333333335,3.3333333333333335,6.5
46890,3.857142857142857,3.7857142857142856,4.0,3.857142857142857,3.9285714285714284,7.5
76267,3.25,3.75,4.0,3.25,3.25,7.6
75502,4.464285714285714,4.553571428571429,3.9464285714285716,4.267857142857143,4.625,11.0
75932,4.0,3.5,3.5,3.5,4.0,5.5
30177,1.6666666666666667,2.3333333333333335,2.8333333333333335,1.6666666666666667,2.0,4.7
64736,3.75,3.6875,3.75,3.75,3.625,8.0
71754,4.0,4.0,4.5,4.0,4.0,6.5
14747,4.0,3.5,3.0,3.5,4.0,6.5
22165,3.730769230769231,3.730769230769231,3.8692307692307693,3.723076923076923,3.7153846153846155,5.3
77166,3.0,2.0,4.0,3.0,3.0,5.0
59375,3.5,3.5,3.5,3.75,3.5,5.6
58118,3.7127659574468086,3.648936170212766,3.8297872340425534,3.734042553191489,3.627659574468085,5.0
35704,4.25,3.75,4.25,3.25,4.25,5.0
9508,3.4,3.16,3.2,3.26,3.18,5.0
42466,3.8315508021390374,4.133689839572193,3.871657754010695,3.8529411764705883,4.045454545454546,9.5
72815,3.0,3.625,3.5,3.375,3.375,9.8
32263,3.7115384615384617,3.730769230769231,3.8076923076923075,3.6923076923076925,3.75,6.5
34011,3.7916666666666665,3.3333333333333335,3.7083333333333335,3.875,3.6666666666666665,5.65
75301,3.0,3.0,4.0,3.0,3.0,5.4
49147,3.5,3.1666666666666665,3.5,3.6666666666666665,3.5,5.3
44851,4.166666666666667,4.0,3.8333333333333335,3.8333333333333335,4.0,4.8
22869,2.480769230769231,2.1025641025641026,2.2628205128205128,2.1538461538461537,2.1346153846153846,2.3
34520,3.5,2.5,3.5,3.0,3.5,7.0
12573,2.9375,3.0,3.375,2.875,2.4375,2.0
28550,4.0,4.0,3.5,4.5,4.0,6.2
74517,3.5,3.5,3.5,3.5,3.5,5.5
71584,3.5,4.0,4.0,4.0,3.5,10.1
3831,2.0,2.0,3.0,2.0,2.0,5.6
36221,3.75,4.0,4.5,3.5,4.0,4.0
7391,4.032258064516129,3.6129032258064515,3.8225806451612905,3.6451612903225805,3.7419354838709675,4.9
56900,3.9,3.6,3.5,3.8,3.9,5.2
1617,3.7857142857142856,3.357142857142857,3.7857142857142856,3.357142857142857,3.642857142857143,4.8
62783,2.5,3.25,3.5,2.75,2.75,5.4
55695,3.25,3.7083333333333335,3.6666666666666665,3.4166666666666665,3.4583333333333335,9.5
69709,4.0,3.75,4.0,4.25,4.25,5.0
36374,4.0,3.5,4.0,4.0,4.0,6.0
29724,3.0,2.5,1.0,2.0,2.0,3.7
66876,3.5,3.5,2.5,3.0,4.0,6.2
57106,3.25,3.25,3.5,3.25,3.0,4.9
72047,4.0,5.0,4.0,4.0,4.0,6.0
73013,4.0,3.5,4.0,3.5,4.0,5.8
53116,3.25,3.5,3.5,3.25,3.25,7.2
68870,3.75,3.5,3.8125,3.8125,3.5625,5.5
24604,2.875,2.625,3.375,2.625,2.625,5.2
38717,3.5,3.5,3.5,3.5,3.5,6.0
12302,3.7051282051282053,3.3846153846153846,3.782051282051282,3.576923076923077,3.4615384615384617,5.1
68432,4.2,4.1,4.2,4.2,4.3,7.5
5050,3.3947368421052633,3.1315789473684212,3.5,3.3421052631578947,3.236842105263158,6.2
32292,2.5,2.5,2.5,2.5,2.5,5.0
64209,3.75,3.35,3.6,3.7,3.5,5.6
70689,4.5,3.5,3.5,3.0,4.0,5.6
48695,3.75,3.6666666666666665,3.9166666666666665,3.5,3.6666666666666665,5.1
22147,3.0,3.5,4.5,3.0,3.5,6.0
39954,2.8,2.6,2.9,2.9,2.4,5.0
55596,4.5,4.0,4.5,4.5,4.0,4.8
66481,4.0,4.25,3.75,3.75,4.0,6.5
69037,4.1,4.3,3.65,3.9,4.05,11.9
21551,4.5,4.0,4.0,4.5,4.0,4.5
22770,3.0,3.0,2.5,2.5,3.0,5.8
36495,3.8,3.3,3.7,2.9,3.2,3.9
52324,2.3333333333333335,2.1666666666666665,3.1666666666666665,2.5,2.0,4.8
60808,3.25,3.5,3.5,3.5,3.0,5.1
35685,3.88,3.62,3.76,3.64,3.74,3.6
69797,3.6666666666666665,4.0,4.166666666666667,3.8333333333333335,4.0,9.0
41823,3.75,3.625,4.0,3.625,3.375,5.3
34143,3.5,4.25,3.5,4.0,3.75,10.0
38524,3.945945945945946,4.04054054054054,3.918918918918919,3.918918918918919,4.081081081081081,9.0
67384,4.0,3.5,3.5,3.5,3.5,4.2
27356,2.5,3.5,3.0,3.0,3.0,4.5
38764,3.9,4.3,4.1,4.1,4.0,11.0
4162,3.693717277486911,3.4476439790575917,3.5104712041884816,3.43979057591623,3.526178010471204,5.1
399,3.66015625,3.46484375,3.783203125,3.56640625,3.546875,6.5
12993,4.235772357723577,3.8008130081300813,3.894308943089431,3.9878048780487805,4.0528455284552845,4.6
10300,3.875,3.625,3.5,3.375,3.4375,5.2
53752,3.75,3.7083333333333335,3.9166666666666665,3.75,3.875,6.0
75056,3.857142857142857,3.7142857142857144,4.071428571428571,3.9285714285714284,3.857142857142857,6.8
71505,3.75,4.25,3.75,3.75,4.0,9.0
74853,3.5,3.6363636363636362,3.6363636363636362,3.4545454545454546,3.4545454545454546,9.0
8862,4.25,3.5,4.25,4.5,4.25,9.0
65680,3.5625,3.75,3.5625,3.5,3.75,5.0
29760,3.75,4.0,3.5,3.5,4.0,5.5
26108,3.3,3.35,3.2,3.2,3.2,5.0
22374,3.5,3.6,3.5,3.2,3.3,4.6
54221,3.875,3.5,3.875,3.5,3.625,8.75
72376,3.75,3.75,4.0,3.25,4.0,7.62
44564,3.5,4.0,3.5,3.5,4.0,6.8
24919,3.7333333333333334,3.6333333333333333,3.6666666666666665,3.6,3.7,6.5
14389,3.0,2.875,3.125,2.75,3.0,5.0
1358,3.8092105263157894,3.8815789473684212,3.7828947368421053,3.8289473684210527,3.9078947368421053,8.5
67466,3.0,3.5,3.5,3.0,3.0,5.7
15491,4.5,4.5,3.5,4.0,4.0,4.8
22564,4.0,4.0,3.5,4.5,4.0,5.0
2908,2.1785714285714284,1.8214285714285714,2.142857142857143,2.2142857142857144,1.9285714285714286,5.5
74908,3.6666666666666665,3.8333333333333335,3.8333333333333335,4.0,3.8333333333333335,8.0
68179,3.0,3.0625,3.4375,2.9375,2.8125,5.8
73687,3.5,3.5,3.0,4.0,3.5,6.6
10038,3.35,2.25,2.7,2.7,2.65,4.0
20578,4.42436974789916,4.420168067226891,4.369747899159663,4.38655462184874,4.487394957983193,9.3
52473,3.8333333333333335,4.0,4.0,4.333333333333333,4.0,7.1
44578,3.525,3.45,3.5375,3.425,3.3125,5.0
42559,4.0,4.0,4.0,3.5,3.5,5.8
24464,4.0,3.5,3.5,4.5,4.0,5.5
8001,3.4,3.7,3.8,3.4,3.5,5.2
63577,3.5,3.25,3.75,3.5,3.0,5.3
23585,2.125,2.25,2.875,2.375,2.25,6.7
3299,3.0641025641025643,2.8205128205128207,3.621794871794872,3.08974358974359,2.878205128205128,5.0
75415,2.5,2.0,2.5,2.5,2.5,5.5
3969,3.6842105263157894,3.4526315789473685,3.6736842105263157,3.4526315789473685,3.557894736842105,5.0
71545,3.75,3.7142857142857144,3.9642857142857144,3.857142857142857,3.5714285714285716,6.85
22957,3.0,3.0,3.5,3.0,2.0,5.0
74716,3.9166666666666665,3.9166666666666665,3.6666666666666665,3.8333333333333335,4.0,8.1
56291,2.0,3.0,2.5,3.0,2.0,6.0
30474,3.75,3.75,3.25,3.0,4.25,8.3
15663,3.75,3.75,3.75,4.25,4.0,5.2
8682,3.752467105263158,3.6291118421052633,3.5320723684210527,3.6101973684210527,3.648026315789474,5.0
38977,4.0,4.0,4.5,4.0,4.0,5.6
61852,2.0,2.0,2.0,2.0,2.0,4.9
36712,4.0,3.5,4.0,4.0,4.5,7.5
60482,2.5,3.0,3.5,2.5,2.5,3.5
3392,3.572463768115942,3.786231884057971,3.7246376811594204,3.489130434782609,3.652173913043478,6.0
68125,4.0,4.5,4.0,4.0,4.0,4.5
46205,3.825174825174825,3.923076923076923,3.797202797202797,3.702797202797203,3.800699300699301,6.2
72179,3.5,3.0,4.0,4.0,3.5,4.2
12029,3.0,3.5,4.0,2.5,3.0,6.1
15573,3.3333333333333335,3.6666666666666665,3.6666666666666665,3.3333333333333335,3.5,4.1
72570,3.6666666666666665,3.6666666666666665,4.0,4.166666666666667,4.0,5.1
23445,3.5,4.0,3.5,4.0,4.0,6.0
67727,3.5,3.25,4.0,4.0,3.25,10.0
58770,4.112068965517241,4.146551724137931,4.094827586206897,4.025862068965517,4.077586206896552,6.0
62897,4.333333333333333,4.333333333333333,4.0,4.0,4.166666666666667,11.0
23887,4.5,4.0,4.5,4.5,4.0,6.7
67401,4.0,3.5,4.5,4.0,3.5,7.2
64223,4.25,4.25,4.5,4.5,4.5,7.0
1957,3.1724137931034484,3.310344827586207,3.2586206896551726,3.3620689655172415,3.3793103448275863,3.0
19233,4.125,3.5,3.625,3.8125,3.8125,6.0
1201,3.8125,3.625,3.75,3.5625,3.6875,4.8
69882,3.5,3.5,4.0,4.0,3.5,4.5
25180,3.973684210526316,3.8157894736842106,4.052631578947368,3.763157894736842,3.973684210526316,4.7
69372,3.3,2.9,3.0,3.2,3.2,5.0
44500,5.0,4.0,3.5,4.5,5.0,5.0
45338,3.5,3.75,4.0,4.25,4.25,6.0
76092,3.5,3.0,3.0,3.0,3.0,5.5
52691,4.25,4.0,3.75,4.25,4.25,5.0
63436,4.0,4.0,4.166666666666667,4.0,4.166666666666667,6.4
63189,3.409090909090909,3.4545454545454546,3.8636363636363638,3.6818181818181817,3.3181818181818183,5.8
9136,3.25,3.25,3.5,3.25,3.25,6.0
51328,3.5,3.5,3.0,3.0,3.0,5.8
24578,3.25,3.0,3.0,3.25,3.25,5.3
55158,2.9615384615384617,2.8461538461538463,3.1538461538461537,3.1538461538461537,2.6538461538461537,4.7
55182,3.9761904761904763,3.880952380952381,4.0,3.5476190476190474,4.190476190476191,10.0
37803,3.808333333333333,3.575,3.908333333333333,3.675,3.683333333333333,6.0
4117,3.8333333333333335,3.6666666666666665,3.6666666666666665,3.3333333333333335,3.6666666666666665,4.4
35928,2.5,2.5,2.5,2.5,3.0,6.5
74078,2.888888888888889,2.9444444444444446,3.5555555555555554,2.888888888888889,2.7222222222222223,8.5
55932,3.909090909090909,4.136363636363637,4.090909090909091,4.136363636363637,4.181818181818182,11.0
6590,3.8551847437425506,3.9058402860548274,3.8891537544696066,3.6168057210965436,3.7377830750893923,4.85
70920,4.25,3.75,4.5,4.5,4.25,6.1
13443,4.113207547169812,4.188679245283019,4.037735849056604,4.169811320754717,4.283018867924528,13.0
66242,3.0,4.0,2.5,3.0,3.0,7.0
6537,2.6009615384615383,2.4375,2.706730769230769,2.5384615384615383,2.389423076923077,4.5
49585,4.285714285714286,3.9285714285714284,3.857142857142857,4.142857142857143,3.9285714285714284,6.6
35360,3.25,3.75,3.75,3.5,3.75,5.9
26191,4.5,4.5,4.5,4.0,4.0,7.0
48052,2.5,4.0,3.5,4.0,2.5,7.0
922,3.0276073619631902,2.647239263803681,3.0306748466257667,2.8220858895705523,2.7822085889570554,5.0
39592,4.0,4.0,3.5,4.0,4.0,7.5
72996,3.5,3.7,4.2,3.9,3.7,9.5
73910,4.45,4.44,4.07,4.23,4.5,10.0
9718,5.0,4.5,5.0,4.0,4.0,6.9
22442,3.5,3.0,3.5,3.5,3.5,4.5
53592,4.0,4.5,3.0,4.0,4.0,4.8
52741,3.5,4.0,3.5,4.0,3.5,5.8
71479,4.0,3.5,4.5,4.5,4.0,7.9
56572,3.75,3.5,4.0,4.0,3.25,6.5
24328,3.966666666666667,4.133333333333334,3.8333333333333335,3.8333333333333335,4.1,9.5
10789,2.5,2.25,2.5,2.75,2.5,7.2
45791,3.25,3.375,3.375,3.375,3.625,7.25
57897,2.138888888888889,1.7777777777777777,2.2222222222222223,2.0277777777777777,1.8888888888888888,3.9
71605,2.25,2.75,3.0,2.0,2.5,4.5
66253,3.0,3.5,3.0,3.0,2.5,5.8
38988,4.5,4.5,3.5,5.0,4.5,5.2
41920,3.25,3.625,3.75,3.0,3.5,5.7
54878,4.0,3.5,3.5,3.5,4.0,5.0
19807,4.0,4.0,4.25,4.0,3.75,5.1
74391,4.0,4.0,4.0,4.0,4.0,7.3
28552,4.015151515151516,3.8484848484848486,3.8484848484848486,3.8636363636363638,3.984848484848485,5.5
19186,4.004166666666666,3.997916666666667,3.9854166666666666,3.9791666666666665,4.064583333333333,7.8
52818,3.467391304347826,3.4130434782608696,3.5,3.3369565217391304,3.358695652173913,4.9
40418,3.954081632653061,3.8520408163265305,3.9247448979591835,3.7385204081632653,3.806122448979592,6.0
67480,4.0,4.0,4.166666666666667,4.0,4.166666666666667,5.8
57300,3.0,3.5,3.5,3.5,3.0,6.4
54450,3.5,3.5,3.0,3.0,3.0,4.1
51353,3.34375,3.78125,3.59375,3.40625,3.4375,8.5
28970,4.09375,3.828125,4.015625,3.921875,3.96875,5.7
16508,3.0,3.2777777777777777,3.5,3.2222222222222223,2.8333333333333335,6.0
32759,4.25,4.0,3.75,4.0,4.25,5.8
71446,2.75,3.0,3.0,2.75,2.75,10.0
36329,4.0,3.5,3.0,3.5,4.0,5.8
70071,3.5,4.0,3.5,3.5,3.5,9.5
70788,2.5,2.0,3.0,2.0,2.0,5.4
60015,4.0,3.3333333333333335,4.333333333333333,4.0,3.5,10.1
4829,4.166666666666667,4.166666666666667,4.0,4.0,4.166666666666667,6.0
4115,3.8541666666666665,3.6041666666666665,3.6875,3.7083333333333335,3.4166666666666665,4.5
58832,4.166666666666667,3.8333333333333335,4.166666666666667,3.8333333333333335,4.166666666666667,6.7
4224,3.5625,3.5,3.75,3.46875,3.46875,5.0
71006,3.5,3.5,4.0,3.5,3.5,6.8
74319,4.5,4.5,4.083333333333333,4.083333333333333,4.416666666666667,10.0
10841,2.8260869565217392,2.8043478260869565,3.0869565217391304,2.8043478260869565,2.869565217391304,7.0
13342,4.366666666666666,4.333333333333333,4.1,4.033333333333333,4.133333333333334,6.1
17878,4.0,3.5,3.75,3.5,3.75,5.0
55052,1.0,2.0,2.5,2.0,2.0,5.6
47024,4.0,4.0,4.0,4.0,4.0,6.9
69427,4.0,4.0,4.0,4.0,4.0,5.0
2658,3.611111111111111,2.6666666666666665,3.1666666666666665,3.0555555555555554,3.2777777777777777,4.8
52426,4.0,4.0,4.0,4.0,4.0,5.8
43026,3.1666666666666665,3.3333333333333335,3.3333333333333335,3.1666666666666665,3.3333333333333335,5.0
48181,4.25,4.333333333333333,4.0,4.416666666666667,4.333333333333333,9.5
74372,4.166666666666667,4.5,3.5,3.6666666666666665,4.166666666666667,8.8
67771,3.6666666666666665,3.3703703703703702,3.6666666666666665,3.7037037037037037,3.5925925925925926,4.8
8413,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.3333333333333335,3.3333333333333335,4.7
52286,2.25,2.5,3.0,2.25,2.25,5.1
61132,3.25,3.1875,4.0,3.375,3.3125,8.9
25371,4.0,4.0,3.5,4.0,4.0,4.8
47105,2.5,3.25,2.75,2.5,3.25,4.8
31989,3.5,3.5,4.0,3.0,3.5,5.2
42,3.3620689655172415,3.1379310344827585,3.413793103448276,3.189655172413793,3.3448275862068964,5.0
44867,3.6,3.5,3.65,3.1,3.375,5.0
52965,3.9,4.1,3.6,3.8,3.9,8.6
29502,3.2045454545454546,3.3181818181818183,3.6136363636363638,3.022727272727273,3.0681818181818183,5.0
74389,4.0,4.0,4.0,3.5,4.0,5.8
60939,5.0,4.0,4.0,4.0,4.5,5.4
76387,4.5,3.5,4.5,4.5,4.5,9.0
75476,2.0,2.0,3.0,2.0,1.5,5.0
37960,4.0,3.8125,3.9375,3.8125,3.8125,5.2
37497,3.5,4.0,3.5,4.0,4.0,6.75
15593,4.25,3.375,3.875,3.75,3.5,4.1
44663,4.25,4.166666666666667,4.0,4.125,4.083333333333333,5.0
61770,4.25,3.75,4.0,4.0,4.0,6.56
17635,3.0,3.5,3.0,3.0,3.0,5.0
75608,3.8,3.9,4.0,3.8,3.9,4.0
55267,3.5,3.388888888888889,3.5,3.4444444444444446,3.6666666666666665,8.2
43166,2.9615384615384617,2.769230769230769,3.1153846153846154,3.019230769230769,2.8846153846153846,4.8
44412,3.0,3.0,2.5,2.5,2.5,4.5
24250,4.0,3.75,3.0,3.0,3.25,4.9
7509,3.5,4.0,3.5,3.0,3.5,4.0
66644,4.25,3.75,4.5,4.25,4.5,10.0
55824,3.5,3.5,3.8333333333333335,3.5,3.6666666666666665,5.2
24515,4.0,3.5,4.0,4.0,3.5,8.0
49594,4.1,4.0,3.7,3.9,4.0,7.0
54647,4.3478260869565215,4.478260869565218,4.456521739130435,4.456521739130435,4.478260869565218,11.5
44587,4.5,4.125,4.375,4.25,4.625,9.7
653,2.3462897526501765,1.825088339222615,2.1413427561837457,2.1219081272084805,1.9469964664310955,5.9
68614,5.0,4.5,4.5,4.5,5.0,6.0
13924,2.5,2.5,2.5,2.5,2.5,4.0
60764,4.5,4.5,4.0,4.5,5.0,6.5
13531,4.0,4.0,4.0,4.0,4.0,6.6
43864,4.590909090909091,4.545454545454546,4.090909090909091,4.454545454545454,4.545454545454546,9.0
43165,3.6785714285714284,3.9285714285714284,3.7857142857142856,3.75,3.857142857142857,8.3
56597,4.666666666666667,4.166666666666667,4.333333333333333,4.333333333333333,4.333333333333333,4.8
6059,3.7058823529411766,3.735294117647059,3.9411764705882355,3.5588235294117645,3.735294117647059,8.7
2656,4.099773242630386,4.0272108843537415,4.150793650793651,4.04421768707483,4.160997732426304,6.2
63304,4.25,3.75,4.0,4.25,4.0,3.8
40449,3.6666666666666665,3.8846153846153846,3.6025641025641026,3.7051282051282053,3.871794871794872,6.5
18623,2.5,2.5,3.5,3.0,2.5,4.5
55063,4.430379746835443,4.481012658227848,4.037974683544304,4.329113924050633,4.544303797468355,9.5
66141,3.0,3.5,3.0,4.0,3.5,6.8
76944,4.666666666666667,4.5,3.8333333333333335,4.666666666666667,4.5,9.2
31719,3.0,3.0,3.0,3.0,3.0,5.0
54144,3.3,3.4,4.1,3.4,3.2,6.0
709,4.088477366255144,4.08161865569273,4.08641975308642,4.0068587105624145,4.072702331961591,7.0
14510,4.0,3.5,4.0,4.0,4.0,5.1
30753,3.5,3.5,3.5,3.5,4.0,4.5
16190,3.340909090909091,3.272727272727273,3.3636363636363638,3.3863636363636362,3.2954545454545454,4.6
67734,3.75,3.8125,3.6875,3.8125,3.875,19.2
49302,3.0,2.482142857142857,3.0892857142857144,2.8214285714285716,2.4285714285714284,4.9
75728,4.0,4.0,3.0,4.0,3.5,9.0
14070,4.3125,3.75,3.875,4.0625,4.0,3.9
29339,4.0,3.0,5.0,4.5,4.0,9.7
33472,4.0625,3.8125,3.9375,3.6875,4.0,6.4
44568,3.8013698630136985,3.5342465753424657,3.8972602739726026,3.7945205479452055,3.719178082191781,7.0
25150,3.9,4.0,4.0,3.8,4.0,4.6
57927,4.0,3.75,4.0,4.25,4.0,7.09
58497,4.1,4.5,4.2,4.1,4.4,5.8
56845,4.5,4.0,3.5,3.5,4.0,5.0
24930,4.5,4.0,4.0,4.5,4.5,5.3
2945,3.007042253521127,2.612676056338028,3.0985915492957745,2.9172535211267605,2.8485915492957745,5.0
62968,4.416666666666667,4.041666666666667,3.875,4.0,4.166666666666667,7.5
75859,3.5,3.5,4.0,4.0,3.5,4.7
66964,4.5,4.0,4.0,4.0,4.0,9.0
47805,4.005681818181818,3.7954545454545454,3.897727272727273,3.8863636363636362,3.8806818181818183,4.9
612,3.7888888888888888,3.8,3.859259259259259,3.751851851851852,3.8333333333333335,8.0
38698,2.5,2.5,2.5,3.0,3.0,4.7
39402,2.0,3.5,2.0,2.5,2.0,4.6
62142,3.5,4.0,3.5,2.75,3.75,6.2
69670,4.0,3.5,3.5,3.5,3.5,5.5
59387,3.5,3.5,2.5,3.0,3.5,5.6
47508,4.5,4.5,4.0,4.25,4.25,6.3
74472,3.5,3.5,3.5,4.0,3.5,5.5
48629,3.5625,3.25,3.5,3.4375,3.375,5.0
12977,3.1666666666666665,2.8333333333333335,3.8333333333333335,2.8333333333333335,3.1666666666666665,4.0
60439,4.5,4.0,4.0,4.0,4.0,7.3
19974,3.462962962962963,3.3796296296296298,3.574074074074074,3.388888888888889,3.388888888888889,4.6
58842,3.75,3.5,4.0,4.75,4.5,5.5
74252,4.5,4.5,4.5,4.5,4.0,5.3
62103,3.8109756097560976,3.7195121951219514,3.975609756097561,3.8109756097560976,3.841463414634146,6.6
45231,4.5,4.0,4.0,4.5,4.0,6.0
14256,3.0,2.5,3.5,3.0,3.0,5.5
10127,4.25,4.125,4.25,3.875,4.25,5.5
48168,3.923076923076923,4.461538461538462,4.1923076923076925,4.1923076923076925,4.038461538461538,10.0
57817,4.085714285714285,4.039285714285715,4.039285714285715,4.1,4.114285714285714,8.9
51865,3.5,4.0,3.5,3.5,4.0,5.12
45305,3.75,3.5,4.25,4.0,3.75,5.5
33141,3.0,2.375,2.875,2.75,2.25,4.2
38776,3.81592039800995,3.9228855721393034,3.9751243781094527,3.8606965174129355,3.91044776119403,10.0
